texto_original,texto_limpio,texto_procesado,cluster,tema_principal,ciudad
"Démosle la oportunidad a nuestros niñ@s de volver a la naturaleza… Este mes comienza en @ectagono el Curso Ambiental de Verano, donde se ofrece a niñ@s un aprendizaje diferente, lleno de experiencias vivas y enriquecedoras. Cambiemos al mundo desde hoy 🌸😌🍃 ¿Te late?",demosle la oportunidad a nuestros nin de volver a la naturaleza este mes comienza en  el curso ambiental de verano donde se ofrece a nin un aprendizaje diferente lleno de experiencias vivas y enriquecedoras cambiemos al mundo desde hoy  te late,demosle oportunidad volver naturaleza mes comenzar curso ambiental verano ofrecer nin aprendizaje lleno experiencia vivo enriquecedora cambiar mundo latir,3,mexico,CDMX_CORPUS_LIMPIO
"@streetart_chilango se inspira en el muralismo para darle voz a muchos artistas que viven en el anonimato. Los creadores del proyecto, Jenaro de Rosenzweig y Alejandro Revilla, promueven el graffiti en la ciudad por medio de un tour semanal. ¿Te gustaría vivir esta experiencia? 😉",se inspira en el muralismo para darle voz a muchos artistas que viven en el anonimato los creadores del proyecto jenaro de rosenzweig y alejandro revilla promueven el graffiti en la ciudad por medio de un tour semanal te gustaria vivir esta experiencia,inspirar muralismo dar él voz artista anonimato creador proyecto jenaro rosenzweig alejandro revilla promover graffiti ciudad tour semanal gustariar vivir experiencia,3,mexico,CDMX_CORPUS_LIMPIO
"📸 @andres_ep ・・・
El Museo Casa Estudio Diego Rivera y Frida Kahlo se encuentra en el sur de la Ciudad de México y está dedicado a preservar la memoria del muralista y su esposa; así como al estudio y análisis de su generación artística.
・・・
Por encargo de Diego Rivera, en 1931 Juan O'Gorman diseñó una de las primeras construcciones funcionalistas de Latinoamérica: una casa para el pintor y otra para su esposa Frida Kahlo, donde cada uno tendría su propio estudio.
・・・
​Dos bloques de hormigón liso que albergan cada uno una casa, una roja con blanco (el pintor) y otra azul (para la artista), independientes una de la otra y unidas solamente por un pequeño puente en su parte superior. 📍Diego Rivera 2 Esq. Altavista, Col. San Ángel Inn 
#lovesmexico #cdmx #picoftheday #architecture","el museo casa estudio diego rivera y frida kahlo se encuentra en el sur de la ciudad de mexico y esta dedicado a preservar la memoria del muralista y su esposa asi como al estudio y analisis de su generacion artistica

por encargo de diego rivera en 1931 juan ogorman diseno una de las primeras construcciones funcionalistas de latinoamerica una casa para el pintor y otra para su esposa frida kahlo donde cada uno tendria su propio estudio

dos bloques de hormigon liso que albergan cada uno una casa una roja con blanco el pintor y otra azul para la artista independientes una de la otra y unidas solamente por un pequeno puente en su parte superior diego rivera 2 esq altavista col san angel inn 
loves mexico c dmx pic of the day architecture",museo frida sur ciudad dedicado preservar memoria muralista analisis generacion artistico encargo juan ogorman diseno primero construcción funcionalista latinoamerica esposa frido kahlo tendria estudio bloque hormigon liso albergar casa rojo blanco pintor azul artista independiente unido pequeno puente superior diego rivera esq altavista col san angel inn loves mexico dmx pic the day architecture,1,dmx,CDMX_CORPUS_LIMPIO
"@TrajinerasXochiquetzalli te invita a conocer otra forma de dar un recorrido en los canales de Xochimilco. 🧡
¿Te imaginas ver el amanecer desde ahí? 💛","te invita a conocer otra forma de dar un recorrido en los canales de xochimilco 
te imaginas ver el amanecer desde ahi",invitar forma recorrido canal xochimilco imaginar amanecer,3,mexico,CDMX_CORPUS_LIMPIO
"@majopoblette ・・・
El Zoológico de Aragón fue inaugurado en 1964 y se encuentra al norte de la ciudad. El diseño arquitectónico es de tipo radial lo cual permite observar a las especies desde cualquier punto donde se encuentre el visitante.
・・・
Anímate a conocer diferentes especies de fauna silvestres endémicas y del mundo, junto con tus seres queridos. ・・・
😉¡Visítalo! ... 😉
・・・
📫Av. José Loreto Fabela S/N, San Juan de Aragón
🗓 Ma - Do
⌚️9:00 - 16:30 h
💳Entrada Libre
・・・ #MexicoCity #Loves_Mexico #Zoo #VeranoEnLaCDMX #tiger #instagood #cdmx #Aragon","el zoologico de aragon fue inaugurado en 1964 y se encuentra al norte de la ciudad el diseno arquitectonico es de tipo radial lo cual permite observar a las especies desde cualquier punto donde se encuentre el visitante

animate a conocer diferentes especies de fauna silvestres endemicas y del mundo junto con tus seres queridos 
visitalo  

av jose loreto fabela sn san juan de aragon
 ma  do
900  1630 h
entrada libre
 mexico city loves mexico zoo vera no en lac dmx tiger insta good c dmx aragon",zoologico inaugurar norte ciudad diseno arquitectonico tipo radial permitir observar punto encontrar visitante animate especie fauna silvestres endemicas mundo querido visitalo jose loreto fabela san juan entrada libre city loves mexico zoo vera lac tiger instar good dmx aragon,1,dmx,CDMX_CORPUS_LIMPIO
"📷 @tavoojasso ✨Torre Latinoamericana ✨

La Torre Latinoamericana es uno de los edificios más resistentes del mundo y justamente catalogada como monumento artístico por el Instituto Nacional de Bellas Artes. 
Su estilo característico del movimiento moderno hace referencia a los rascacielos estadounidenses, como el Empire State Building de Nueva York, siendo éste su mayor influencia. 📍Eje Central Lázaro Cárdenas 2, Centro
 #MexicoCity #Loves_Mexico  #instalike #instagood #CDMX #Loveislove #lovemexico","torre latinoamericana 

la torre latinoamericana es uno de los edificios mas resistentes del mundo y justamente catalogada como monumento artistico por el instituto nacional de bellas artes 
su estilo caracteristico del movimiento moderno hace referencia a los rascacielos estadounidenses como el empire state building de nueva york siendo este su mayor influencia eje central lazaro cardenas 2 centro
 mexico city loves mexico  insta like insta good c dmx love is love love mexico",torre latinoamericano edificio resistente mundo justamente catalogado monumento artistico instituto nacional bello art estilo caracteristico movimiento moderno referencia rascacielo estadounidense empire state building york influencia eje central lazaro cardenas centro city loves like instar good dmx love mexico,3,mexico,CDMX_CORPUS_LIMPIO
"📷@elimx ・・・
El Parque La Mexicana, tiene una extensión de 28 hectáreas y es considerado el nuevo pulmón de la ciudad gracias a su propuesta tecnológica, urbanística y ambiental que respeta la flora y fauna de Santa Fe. Cuenta con 100,000 m2 de áreas ecológicas, 39,000 m2 de andadores y plazas, 12,500 m2 de lagos y humedales, canchas, pistas y skatepark, 4.3 km de ciclopista y 3.4 km de trotapistas para corredores.
・・・
¡Ven y conoce los que la CDMX tiene para ti!
・・・ ✨¡Visítalo! ... ✨
・・・
📍Lomas de Santa Fe, Contadero
🗓Lu - Do ⌚️5:00 - 22:00 h
💳Entrada Libre
・・・ #MexicoCity #Loves_Mexico #ParqueLaMexicana #VeranoEnLaCDMX #instagood #instalike #mexicana","el parque la mexicana tiene una extension de 28 hectareas y es considerado el nuevo pulmon de la ciudad gracias a su propuesta tecnologica urbanistica y ambiental que respeta la flora y fauna de santa fe cuenta con 100000 m2 de areas ecologicas 39000 m2 de andadores y plazas 12500 m2 de lagos y humedales canchas pistas y skatepark 43 km de ciclopista y 34 km de trotapistas para corredores

ven y conoce los que la cdmx tiene para ti
 visitalo  

lomas de santa fe contadero
lu  do 500  2200 h
entrada libre
 mexico city loves mexico parque la mexicana vera no en lac dmx insta good insta like mexicana",extension hectarea considerar pulmon ciudad gracias propuesta tecnologico urbanistico ambiental respetar flora fauna santa area ecologica andador plaza lago humedal cancha pista skatepark ciclopista trotapista corredor ver conocer cdmx visitalo loma santo contadero entrada libre city loves mexico parque mexicana vera lac dmx good instar like mexicano,1,dmx,CDMX_CORPUS_LIMPIO
"@HuertosConcretos ofrece talleres en los que tendrás la oportunidad de aprender a iniciar y manejar un huerto para cultivar alimentos sin salir de la ciudad. ¡Atrévete a intentarlo! Puede cambiar no solo tu hogar, sino también tu estilo de vida.",ofrece talleres en los que tendras la oportunidad de aprender a iniciar y manejar un huerto para cultivar alimentos sin salir de la ciudad atrevete a intentarlo puede cambiar no solo tu hogar sino tambien tu estilo de vida,ofrecer taller tendrar oportunidad aprender iniciar manejar huerto cultivar alimento salir ciudad atrevetir intentar él cambiar hogar estilo vida,3,mexico,CDMX_CORPUS_LIMPIO
"📷@tavoojasso ・・・
La Fuente de Petróleos, ubicado entre Anillo Periférico y Paseo de la Reforma, oficialmente fue llamada “Monumento a la Industria Petrolera de México”. ・・・
Su construcción data de 1952 durante la presidencia de Miguel Alemán para conmemorar la Expropiación Petrolera declarada por Lázaro Cárdenas en 1938.
・・・
✨¡Visítala! ... ✨
・・・
📍Anillo Periférico S/N, Polanco
・・・ #MexicoCity #Loves_Mexico #FuentedePetróleos","la fuente de petroleos ubicado entre anillo periferico y paseo de la reforma oficialmente fue llamada monumento a la industria petrolera de mexico 
su construccion data de 1952 durante la presidencia de miguel aleman para conmemorar la expropiacion petrolera declarada por lazaro cardenas en 1938

visitala  

anillo periferico sn polanco
 mexico city loves mexico fuente de petr leo s",petroleos ubicado paseo reforma oficialmente llamar monumento industria construccion datar presidencia miguel aleman conmemorar expropiacion petrolero declarado lazaro cardenas visitala anillo periferico polanco city loves mexico fuente petr leo,1,dmx,CDMX_CORPUS_LIMPIO
"📷 @eduardojusan ・・・
El Kiosco Morisco es una de las edificaciones más representativas de Santa María la Ribera. Fue diseñado por el ingeniero José Ramón Ibarrola a finales del siglo XIX. Su estructura está hecha de hierro que se cree, fue fundido en Pittsburgh, Pensilvania. ✨Etiqueta a la persona con quien irías a este lugar ✨
・・・
📍Kiosco Morisco Salvador Díaz Mirón S/N  #MexicoCity #Loves_Mexico #México #santamarialaribera #kioscomorisco #df #cdmx #instagood","el kiosco morisco es una de las edificaciones mas representativas de santa maria la ribera fue disenado por el ingeniero jose ramon ibarrola a finales del siglo xix su estructura esta hecha de hierro que se cree fue fundido en pittsburgh pensilvania etiqueta a la persona con quien irias a este lugar 

kiosco morisco salvador diaz miron sn  mexico city loves mexico m xico santamar iala ribera kio s com or is co df c dmx insta good",edificación representativo santa maria disenar ingeniero jose ramon ibarrola final siglo xix estructura hecha hierro creer fundir pittsburgh pensilvanio etiqueto persona iria lugar kiosco morisco salvador diaz miron city loves mexico xico santamar iala ribera kio com instar good,1,dmx,CDMX_CORPUS_LIMPIO
"📷 @davidambriz
・・・
El Museo del Estanquillo se encuentra localizado en el Centro Histórico de la Ciudad de México, este lugar da cabida a la colección personal del escritor Carlos Monsiváis que abarca pinturas, fotografía, juguetes, álbumes; calendarios, publicidad y libros.
・・・
😉 ¡Visítalo! ... 😉
・・・
📍Isabel la Católica 26, Centro Histórico
・・・ #MexicoCity #Loves_Mexico #museoestanquillo #méxico #vamosmexico #instagood #instalike #museums","el museo del estanquillo se encuentra localizado en el centro historico de la ciudad de mexico este lugar da cabida a la coleccion personal del escritor carlos monsivais que abarca pinturas fotografia juguetes albumes calendarios publicidad y libros

 visitalo  

isabel la catolica 26 centro historico
 mexico city loves mexico museo est an quill o m xico v amos mexico insta good insta like museums",estanquillo localizado ciudad lugar cabida coleccion personal escritor carlos monsivais abarcar pintura fotografia juguete album calendario publicidad libro visitalo isabel catolico centro historico city loves museo est quill xico amo mexico good instar like museums,1,dmx,CDMX_CORPUS_LIMPIO
"El expendio de pulques finos ”La Gallina de los Huevos de Oro”, se ubica en el Pueblo de Santa María Aztahuacán en Iztapalapa y conserva murales originales desde su apertura.
.
.
.

@colectivo_el_tinacal​ ofrece visitas guiadas a las pulquerías tradicionales de la Ciudad de México... Anímate a visitarlas y a escuchar su historia de la mano de los expertos en el maguey, el pulque y obvio las pulquerías ​😉 ​¡No te arrepentirás!","el expendio de pulques finos la gallina de los huevos de oro se ubica en el pueblo de santa maria aztahuacan en iztapalapa y conserva murales originales desde su apertura




 ofrece visitas guiadas a las pulquerias tradicionales de la ciudad de mexico animate a visitarlas y a escuchar su historia de la mano de los expertos en el maguey el pulque y obvio las pulquerias  no te arrepentiras",expendio pulqu fino gallina huevo oro ubicar pueblo santa maria aztahuacan iztapalapa conservar mural original apertura ofrecer visita guiada pulqueria tradicional ciudad mexico animate visitar él escuchar historia mano experto maguey pulque obvio pulquerias arrepentirar,1,dmx,CDMX_CORPUS_LIMPIO
